DATE,all_const_emp,emratio,gdp,home_ow_rate,house_st,income,IPI_Cement,labor_percent,monthly_supply,mortgage_rate,MSPUS,new_private_house,new_private_hw_under,permit,personal_saving_rate,population,PPI_Cement,PPI_Concrete,target,total_emp_cons,unemployed_rate
2001-04-01,772.8,64.0,10599.0,67.8,1649.0,9008.9,152.7133,66.9,3.9,7.0775,179000.0,6498.080389883391,1007.0,1666.0,4.8,284602.0,148.9,1.7924169706841675,111.248,6844.0,4.4
2001-05-01,775.0,63.8,10599.0,67.8,1605.0,9011.1,149.6911,66.7,4.0,7.145,179000.0,6112.728578098129,1015.0,1665.0,4.3,284834.0,148.8,1.793862805125245,112.203,6849.0,4.3
2001-06-01,779.6,63.7,10599.0,67.8,1636.0,9017.1,147.0751,66.7,4.2,7.16,179000.0,6902.848555821456,1013.0,1626.0,4.2,285076.0,148.6,1.793862805125245,113.272,6840.0,4.5
2001-07-01,781.6,63.7,10598.02,67.9,1670.0,9014.6,147.7865,66.8,4.2,7.1275,172500.0,6538.358130146334,1017.0,1598.0,5.4,285324.0,149.1,1.793862805125245,114.226,6845.0,4.6
2001-08-01,781.8,63.2,10598.02,67.9,1567.0,9001.4,145.3626,66.5,4.4,6.95,172500.0,6704.974379019057,1011.0,1615.0,6.5,285584.0,149.1,1.793862805125245,114.987,6827.0,4.9
2001-09-01,782.9,63.5,10598.02,67.9,1562.0,8975.3,143.2876,66.8,4.4,6.8175,172500.0,6382.532490168922,1014.0,1565.0,6.9,285842.0,149.1,1.793862805125245,115.465,6813.0,5.0
2001-10-01,785.9,63.2,10660.465,67.9,1540.0,8987.3,146.5655,66.7,4.3,6.6175,171100.0,6624.096527970398,1008.0,1566.0,2.9,286086.0,149.4,1.793862805125245,115.681,6804.0,5.3
2001-11-01,787.2,63.0,10660.465,67.9,1602.0,8985.1,151.3362,66.7,4.1,6.658,171100.0,6402.600944778809,1011.0,1651.0,3.4,286315.0,149.1,1.793862805125245,115.839,6784.0,5.5
2001-12-01,789.2,62.9,10660.465,67.9,1568.0,8990.7,149.4688,66.7,3.8,7.065,171100.0,7101.748873221873,996.0,1680.0,3.7,286533.0,149.0,1.793862805125245,116.056,6785.0,5.7
2002-01-01,785.8,62.7,10783.5,67.9,1698.0,9015.6,154.1368,66.5,4.2,6.9975,188700.0,6791.099848915028,996.0,1665.0,5.6,286739.0,148.8,1.793862805125245,116.437,6775.0,5.7
2002-02-01,794.9,63.0,10783.5,67.9,1829.0,9031.9,153.3106,66.8,4.0,6.8925,188700.0,6989.423640548145,1005.0,1787.0,5.4,286935.0,148.4,1.793862805125245,116.917,6766.0,5.7
2002-03-01,798.8,62.8,10783.5,67.9,1642.0,9050.7,144.7966,66.6,4.1,7.014,188700.0,6422.68072545154,1013.0,1691.0,5.5,287131.0,147.9,1.7930860997878675,117.929,6755.0,5.7
2002-04-01,796.8,62.7,10887.46,67.8,1592.0,9099.9,142.7707,66.7,4.3,6.985,187200.0,6755.612469329321,1011.0,1669.0,5.4,287343.0,151.8,1.794745318686075,119.209,6710.0,5.9
2002-05-01,799.3,62.9,10887.46,67.8,1764.0,9131.0,141.9094,66.7,4.0,6.806,187200.0,7163.152531716919,1019.0,1716.0,6.1,287571.0,152.2,1.794745318686075,120.788,6684.0,5.8
2002-06-01,798.7,62.7,10887.46,67.8,1717.0,9164.8,144.8674,66.6,4.2,6.65,187200.0,6573.637826932437,1023.0,1758.0,6.1,287808.0,151.9,1.7951845344812787,122.333,6701.0,5.8
2002-07-01,800.8,62.7,10984.04,67.9,1655.0,9157.5,143.1601,66.5,4.2,6.485,178100.0,6704.974379019057,1029.0,1738.0,5.3,288051.0,151.9,1.7951845344812787,123.687,6688.0,5.8
2002-08-01,807.1,62.7,10984.04,67.9,1633.0,9175.3,142.5233,66.6,4.0,6.29,178100.0,7250.303322772738,1013.0,1695.0,5.2,288303.0,152.7,1.7951845344812787,124.729,6701.0,5.7
2002-09-01,809.4,63.0,10984.04,67.9,1804.0,9197.1,144.0017,66.7,3.9,6.0925,178100.0,6836.775545885995,1024.0,1803.0,5.8,288554.0,152.6,1.7951845344812787,125.494,6702.0,5.7
2002-10-01,810.5,62.7,11061.433,68.2,1648.0,9229.6,140.5239,66.6,4.0,6.1125,190100.0,6634.196590676452,1026.0,1799.0,5.6,288794.0,152.6,1.7951845344812787,126.137,6689.0,5.7
2002-11-01,826.7,62.5,11061.433,68.2,1753.0,9258.8,141.7779,66.4,4.0,6.068,190100.0,7229.780203080026,1031.0,1771.0,5.6,289012.0,152.0,1.7951845344812787,126.643,6713.0,5.9
2002-12-01,816.8,62.4,11061.433,68.2,1788.0,9288.3,136.1994,66.3,4.0,6.0475,190100.0,6989.423640548145,1033.0,1896.0,5.3,289214.0,151.0,1.7951845344812787,127.151,6700.0,6.0
2003-01-01,817.8,62.5,11174.129,68.1,1853.0,9290.1,145.7576,66.4,4.0,5.916,186000.0,6902.848555821456,1049.0,1808.0,5.3,289412.0,151.0,1.7951845344812787,127.652,6704.0,5.8
2003-02-01,817.7,62.5,11174.129,68.1,1629.0,9296.2,130.6707,66.4,4.5,5.8425,186000.0,7076.192139581188,1044.0,1854.0,5.2,289606.0,151.1,1.797252503011595,128.326,6667.0,5.9
2003-03-01,821.1,62.4,11174.129,68.1,1726.0,9333.8,139.9231,66.3,4.1,5.745,186000.0,6821.54419298257,1044.0,1757.0,4.9,289809.0,151.1,1.798650299095524,129.308,6654.0,5.9
2003-04-01,828.9,62.4,11312.766,68.2,1643.0,9356.4,143.4302,66.4,4.1,5.8125,191800.0,6943.565581321071,1043.0,1803.0,5.0,290024.0,150.7,1.7993972995880065,130.488,6689.0,6.0
2003-05-01,829.0,62.3,11312.766,68.2,1751.0,9414.4,143.716,66.4,3.9,5.484,191800.0,7306.795778101996,1047.0,1835.0,5.3,290250.0,151.1,1.7993972995880065,131.839,6706.0,6.1
2003-06-01,836.9,62.3,11312.766,68.2,1867.0,9455.3,146.5043,66.5,3.5,5.23,191800.0,6836.775545885995,1064.0,1875.0,5.1,290484.0,151.2,1.7993972995880065,133.225,6723.0,6.3
2003-07-01,836.7,62.1,11566.669,68.3,1897.0,9491.6,151.803,66.2,3.6,5.6325,191900.0,7035.335908854163,1078.0,1885.0,5.9,290726.0,151.0,1.7993972995880065,134.64700000000002,6735.0,6.2
2003-08-01,840.2,62.1,11566.669,68.3,1833.0,9538.8,152.498,66.1,3.5,6.264,191900.0,6477.95833757209,1102.0,1966.0,5.7,290974.0,150.6,1.7993972995880065,135.966,6760.0,6.1
2003-09-01,850.2,62.0,11566.669,68.3,1939.0,9582.5,154.9852,66.1,3.8,6.1475,191900.0,7234.910001365524,1121.0,1961.0,4.9,291222.0,150.2,1.7993972995880065,137.076,6783.0,6.1
2003-10-01,854.6,62.1,11772.234,68.5,1967.0,9620.4,162.1132,66.1,3.8,5.952,198800.0,7281.107608405523,1135.0,2012.0,5.0,291463.0,149.6,1.7993972995880065,137.975,6784.0,6.0
2003-11-01,858.5,62.3,11772.234,68.5,2083.0,9688.2,156.7902,66.1,4.1,5.9325,198800.0,7096.636200367121,1158.0,1918.0,5.0,291677.0,149.5,1.7993972995880065,138.765,6796.0,5.8
2003-12-01,863.3,62.2,11772.234,68.5,2057.0,9713.2,160.271,65.9,4.0,5.876,198800.0,7219.522571567168,1183.0,1987.0,5.0,291868.0,149.4,1.7993972995880065,139.627,6827.0,5.7
2004-01-01,866.4,62.3,11923.447,68.7,1911.0,9731.8,152.7907,66.1,3.8,5.7125,212700.0,7183.641525688084,1191.0,1952.0,4.6,292046.0,149.4,1.7993972995880065,140.705,6848.0,5.7
2004-02-01,867.3,62.3,11923.447,68.7,1846.0,9765.4,149.9506,66.0,3.7,5.635,212700.0,7229.780203080026,1197.0,1966.0,4.6,292230.0,149.5,1.7993972995880065,142.029,6838.0,5.6
2004-03-01,875.7,62.2,11923.447,68.7,1998.0,9815.8,169.2419,66.0,3.6,5.445,212700.0,7621.490060619736,1219.0,2066.0,4.5,292434.0,150.2,1.7993972995880065,144.08,6887.0,5.8
2004-04-01,876.2,62.3,12112.815,69.4,2003.0,9865.8,170.912,65.9,4.0,5.83,217600.0,8373.61321438884,1222.0,2070.0,4.9,292651.0,152.1,1.8006687936623942,146.18,6901.0,5.6
2004-05-01,890.8,62.3,12112.815,69.4,1981.0,9950.0,166.8739,66.0,3.8,6.27,217600.0,8137.211848109757,1233.0,2150.0,4.8,292872.0,153.6,1.8006687936623942,148.335,6948.0,5.6
2004-06-01,891.3,62.4,12112.815,69.4,1828.0,9988.4,161.1205,66.1,3.9,6.2875,217600.0,7948.974993241632,1229.0,2020.0,5.4,293103.0,153.9,1.8006687936623942,150.518,6962.0,5.6
2004-07-01,898.6,62.5,12305.307,68.9,2002.0,10033.0,165.4313,66.1,4.5,6.056,213500.0,8074.37821247746,1247.0,2112.0,4.7,293350.0,154.4,1.8006687936623942,152.33700000000002,6977.0,5.5
2004-08-01,903.4,62.4,12305.307,68.9,2024.0,10078.2,165.3898,66.0,4.3,5.8675,213500.0,8231.626109296774,1238.0,2056.0,4.7,293603.0,157.7,1.8006687936623942,153.814,7003.0,5.4
2004-09-01,910.4,62.3,12305.307,68.9,1905.0,10110.5,164.6773,65.8,4.1,5.754,213500.0,7631.84814234061,1247.0,2041.0,4.1,293857.0,160.4,1.8006687936623942,155.108,7029.0,5.4
2004-10-01,918.3,62.3,12527.214,69.1,2072.0,10159.3,159.7799,65.9,3.9,5.7225,228800.0,7855.1553685678955,1264.0,2097.0,3.9,294104.0,160.4,1.8006687936623942,156.298,7077.0,5.5
2004-11-01,923.5,62.5,12527.214,69.1,1782.0,10171.5,155.9717,66.0,4.3,5.73,228800.0,7435.479834719521,1268.0,2079.0,3.4,294337.0,161.4,1.8006687936623942,157.496,7091.0,5.4
2004-12-01,927.4,62.4,12527.214,69.1,2042.0,10520.8,165.2899,65.9,4.1,5.752,228800.0,8284.162950576634,1280.0,2082.0,6.2,294561.0,161.5,1.8006687936623942,158.67,7117.0,5.4
2005-01-01,932.1,62.4,12767.286,69.2,2144.0,10247.0,162.337,65.8,4.4,5.71,232500.0,8131.972366276693,1302.0,2139.0,2.7,294768.0,166.8,1.801090104041353,160.13,7095.0,5.3
2005-02-01,938.0,62.4,12767.286,69.2,2207.0,10282.7,166.6182,65.9,4.3,5.6275,232500.0,8215.876798876458,1322.0,2114.0,2.3,294955.0,168.8,1.8068604068169565,161.924,7153.0,5.4
2005-03-01,942.5,62.4,12767.286,69.2,1864.0,10347.9,164.584,65.9,4.1,5.928,232500.0,7585.256734079391,1311.0,2062.0,2.5,295149.0,169.0,1.8044162061799203,164.576,7181.0,5.2
2005-04-01,947.9,62.7,12922.656,68.7,2061.0,10412.1,160.4395,66.1,4.3,5.855,233700.0,8315.713884239987,1324.0,2150.0,2.1,295359.0,171.8,1.808466656507278,166.99900000000002,7266.0,5.2
2005-05-01,953.0,62.8,12922.656,68.7,2025.0,10464.1,164.6264,66.1,4.2,5.72,233700.0,9250.587096134836,1322.0,2085.0,2.6,295582.0,172.2,1.808466656507278,169.544,7294.0,5.1
2005-06-01,958.8,62.7,12922.656,68.7,2068.0,10498.0,164.5805,66.1,4.3,5.582,233700.0,8516.034932640012,1329.0,2178.0,2.0,295824.0,172.5,1.808466656507278,172.015,7333.0,5.0
2005-07-01,964.7,62.8,13142.642,68.7,2054.0,10558.3,157.5149,66.1,4.2,5.695,236400.0,8100.548240322345,1338.0,2203.0,1.4,296077.0,179.0,1.808466656507278,174.09799999999998,7353.0,5.0
2005-08-01,964.8,62.9,13142.642,68.7,2095.0,10619.6,158.9917,66.2,4.5,5.82,236400.0,8447.407558130983,1356.0,2219.0,2.0,296338.0,179.2,1.808466656507278,175.923,7394.0,4.9
2005-09-01,967.6,62.8,13142.642,68.7,2151.0,10687.7,160.2513,66.1,4.7,5.774,236400.0,8289.419940251686,1377.0,2263.0,2.0,296606.0,180.2,1.808466656507278,177.611,7415.0,5.0
2005-10-01,972.8,62.8,13324.204,68.9,2065.0,10767.3,161.7801,66.1,4.5,6.065,243600.0,8500.18898097088,1376.0,2170.0,2.3,296857.0,180.3,1.808466656507278,178.752,7460.0,5.0
2005-11-01,985.7,62.7,13324.204,68.9,2147.0,10815.4,166.926,66.0,5.0,6.33,243600.0,8210.628235335129,1395.0,2218.0,2.6,297089.0,180.6,1.808466656507278,179.673,7524.0,5.0
2005-12-01,995.7,62.8,13324.204,68.9,1994.0,10853.1,170.1105,66.0,4.9,6.272,243600.0,8389.416473708901,1405.0,2120.0,2.5,297311.0,181.3,1.8085664416487315,180.107,7533.0,4.9
2006-01-01,1008.1,62.9,13599.16,68.6,2273.0,11038.6,192.0322,66.0,5.3,6.145,247700.0,8892.591376008544,1424.0,2212.0,3.0,297526.0,191.0,1.8125978510903704,180.828,7601.0,4.7
2006-02-01,1012.7,63.0,13599.16,68.6,2119.0,11102.6,186.9827,66.1,6.1,6.2525,247700.0,8956.52258765396,1423.0,2141.0,3.2,297734.0,191.5,1.8140443120802106,181.5,7664.0,4.8
2006-03-01,1017.8,63.1,13599.16,68.6,1969.0,11171.8,174.864,66.2,5.9,6.324,247700.0,10017.550667285032,1423.0,2118.0,3.3,297950.0,195.3,1.8140443120802106,182.749,7689.0,4.7
2006-04-01,1022.0,63.0,13753.424,68.8,1821.0,11229.5,165.8735,66.1,6.3,6.5075,246300.0,9079.286932152974,1401.0,1998.0,3.1,298170.0,196.7,1.8145231680900347,183.648,7726.0,4.7
2006-05-01,1016.6,63.1,13753.424,68.8,1942.0,11251.1,160.6514,66.1,6.2,6.5975,246300.0,8158.175844850851,1409.0,1905.0,2.9,298401.0,197.6,1.8145231680900347,184.38,7713.0,4.6
2006-06-01,1007.8,63.1,13753.424,68.8,1802.0,11292.8,161.3281,66.2,6.3,6.682,246300.0,8967.185794232499,1383.0,1867.0,2.9,298653.0,197.8,1.8145231680900347,184.547,7699.0,4.6
2006-07-01,1007.3,63.0,13870.188,68.9,1737.0,11322.1,152.8727,66.1,7.3,6.7625,235600.0,8352.550549378368,1363.0,1763.0,2.3,298910.0,199.4,1.8145231680900347,184.608,7712.0,4.7
2006-08-01,1009.2,63.1,13870.188,68.9,1650.0,11346.8,153.7995,66.2,6.7,6.524,235600.0,8053.453172481236,1339.0,1722.0,2.5,299178.0,200.0,1.8145231680900347,184.405,7720.0,4.7
2006-09-01,1011.6,63.1,13870.188,68.9,1720.0,11383.9,149.9671,66.1,6.7,6.4025,235600.0,8759.667112022367,1317.0,1655.0,2.4,299452.0,201.0,1.8145231680900347,184.198,7718.0,4.5
2006-10-01,1005.8,63.3,14039.56,68.8,1491.0,11417.8,151.0867,66.2,7.3,6.3575,245400.0,8268.395584180513,1283.0,1570.0,2.4,299710.0,201.0,1.8145231680900347,184.054,7682.0,4.4
2006-11-01,996.0,63.3,14039.56,68.8,1570.0,11479.3,153.3176,66.3,6.6,6.24,245400.0,8137.211848109757,1265.0,1535.0,2.7,299950.0,200.9,1.8145231680900347,183.631,7666.0,4.5
2006-12-01,989.5,63.4,14039.56,68.8,1649.0,11587.6,167.7527,66.4,6.5,6.135,245400.0,8111.020515863571,1247.0,1638.0,2.6,300178.0,200.8,1.8145231680900347,183.229,7685.0,4.4
2007-01-01,982.5,63.3,14215.651,68.5,1409.0,11647.1,159.9997,66.4,7.2,6.2175,257400.0,7766.732685021908,1217.0,1626.0,2.4,300398.0,206.3,1.8182961546939564,182.718,7725.0,4.6
2007-02-01,977.3,63.3,14215.651,68.5,1480.0,11734.2,153.1247,66.3,7.9,6.285,257400.0,6831.6977490505415,1206.0,1598.0,2.8,300608.0,204.3,1.818482156959892,182.471,7626.0,4.5
2007-03-01,973.2,63.3,14215.651,68.5,1495.0,11821.4,154.2676,66.2,7.9,6.156,257400.0,6745.47936890685,1192.0,1596.0,3.0,300823.0,205.1,1.8204203570290796,182.194,7706.0,4.4
2007-04-01,966.8,63.0,14402.082,68.3,1490.0,11868.1,152.5383,65.9,7.4,6.18,242200.0,6322.395311018213,1181.0,1470.0,3.0,301045.0,210.0,1.8316833044475713,182.131,7686.0,4.5
2007-05-01,965.1,63.0,14402.082,68.3,1415.0,11908.7,154.5282,66.0,7.8,6.262,242200.0,6307.377048184622,1164.0,1493.0,2.8,301278.0,209.3,1.8316833044475713,181.884,7673.0,4.4
2007-06-01,964.0,63.0,14402.082,68.3,1448.0,11929.2,149.986,66.0,8.2,6.6575,242200.0,6033.192372472307,1161.0,1407.0,2.7,301528.0,208.3,1.8316833044475713,181.54,7687.0,4.6
2007-07-01,954.4,62.9,14564.117,68.0,1354.0,11955.7,150.4928,66.0,8.3,6.695,241800.0,6297.368445854594,1144.0,1361.0,2.6,301790.0,208.8,1.8316833044475713,180.993,7660.0,4.7
2007-08-01,942.1,62.7,14564.117,68.0,1330.0,11963.1,149.1233,65.8,9.2,6.572,241800.0,6187.463337081137,1123.0,1321.0,2.2,302064.0,208.3,1.8316833044475713,180.234,7610.0,4.6
2007-09-01,936.5,62.9,14564.117,68.0,1183.0,12025.5,149.8047,66.0,9.2,6.3825,241800.0,5418.424737530565,1108.0,1261.0,2.3,302334.0,210.7,1.8316833044475713,179.122,7577.0,4.7
2007-10-01,921.6,62.7,14715.058,67.8,1264.0,12046.8,147.7916,65.8,8.5,6.375,238400.0,5657.9938193715225,1096.0,1192.0,2.2,302590.0,210.2,1.8317677871746412,177.53,7565.0,4.7
2007-11-01,895.0,62.9,14715.058,67.8,1197.0,12102.8,151.5488,66.0,9.4,6.208,238400.0,5584.458621043878,1080.0,1224.0,1.9,302834.0,210.1,1.8317677871746412,175.162,7523.0,4.7
2007-12-01,896.4,62.7,14715.058,67.8,1037.0,12182.7,145.0394,66.0,9.6,6.095,238400.0,5282.373905317651,1059.0,1149.0,2.4,303062.0,209.1,1.8317677871746412,173.338,7490.0,5.0
2008-01-01,886.6,62.9,14706.538,67.9,1084.0,12227.8,148.6468,66.2,9.3,5.758,233900.0,5296.9209384113865,1041.0,1094.0,2.6,303280.0,208.5,1.832105201899316,171.077,7476.0,5.0
2008-02-01,874.5,62.8,14706.538,67.9,1103.0,12264.9,145.2225,66.0,9.7,5.9175,233900.0,5021.77195386608,1025.0,1014.0,3.0,303494.0,208.9,1.832105201899316,169.19099999999997,7453.0,4.9
2008-03-01,867.3,62.7,14706.538,67.9,1005.0,12314.7,141.695,66.1,10.25,5.97,233900.0,4644.8889820451095,1014.0,967.0,2.9,303707.0,208.9,1.832105201899316,167.90400000000002,7406.0,5.1
2008-04-01,854.6,62.7,14865.701,68.1,1013.0,12302.6,141.7131,65.9,10.25,5.9175,235300.0,3838.936033678451,1009.0,1008.0,2.4,303926.0,210.4,1.832105201899316,167.324,7327.0,5.0
2008-05-01,840.8,62.5,14865.701,68.1,973.0,12879.3,137.6036,66.1,10.25,6.036,235300.0,4395.06812928613,991.0,995.0,6.8,304157.0,207.7,1.831514183721994,167.021,7274.0,5.4
2008-06-01,824.8,62.4,14865.701,68.1,1046.0,12661.0,134.7346,66.1,10.25,6.32,235300.0,4395.06812928613,975.0,1180.0,4.6,304396.0,204.1,1.831514183721994,166.537,7213.0,5.6
2008-07-01,812.7,62.2,14898.999,67.7,923.0,12514.8,135.0042,66.1,10.25,6.426,226500.0,4138.496694360601,955.0,921.0,3.6,304646.0,207.9,1.8318522182239714,165.713,7160.0,5.8
2008-08-01,800.3,62.0,14898.999,67.7,844.0,12426.0,126.4443,66.1,10.25,6.4775,226500.0,3816.062208299642,936.0,858.0,3.1,304903.0,207.9,1.8335300776800652,164.27700000000002,7114.0,6.1
2008-09-01,782.5,61.9,14898.999,67.7,820.0,12445.0,122.5937,66.0,10.25,6.0375,226500.0,4479.633750552582,904.0,797.0,3.9,305158.0,207.5,1.8339463712838684,161.912,7044.0,6.1
2008-10-01,766.4,61.7,14608.209,67.5,777.0,12446.5,118.4615,66.0,10.25,6.2,222500.0,3990.5146835355577,876.0,736.0,4.9,305403.0,207.8,1.838765813766136,159.16299999999998,6967.0,6.5
2008-11-01,747.5,61.4,14608.209,67.5,652.0,12387.1,110.4791,65.9,10.25,6.0875,222500.0,4087.5186522617637,842.0,626.0,6.0,305620.0,207.3,1.838765813766136,156.072,6813.0,6.8
2008-12-01,732.4,61.0,14608.209,67.5,560.0,12238.5,103.7368,65.8,10.25,5.286,222500.0,3834.3593015688043,806.0,554.0,5.8,305827.0,206.9,1.838765813766136,152.545,6701.0,7.3
2009-01-01,712.1,60.6,14430.902,67.4,490.0,12125.6,95.2495,65.7,10.25,5.0475,208400.0,2749.0520571647535,783.0,545.0,5.9,306035.0,211.1,1.838765813766136,149.363,6567.0,7.8
2009-02-01,688.8,60.3,14430.902,67.4,582.0,12007.4,97.6872,65.8,10.25,5.13,208400.0,2931.1422089102084,756.0,558.0,5.4,306237.0,207.2,1.838765813766136,147.618,6446.0,8.3
2009-03-01,667.1,59.9,14430.902,67.4,505.0,11965.3,86.881,65.6,10.25,5.0025,208400.0,3018.5806076005583,717.0,513.0,5.8,306438.0,205.1,1.838765813766136,146.515,6291.0,8.7
2009-04-01,655.8,59.8,14381.236,67.4,478.0,12009.4,81.9703,65.7,10.25,4.81,220900.0,3049.292721517437,677.0,521.0,6.5,306645.0,209.5,1.838765813766136,146.94299999999998,6154.0,9.0
2009-05-01,643.9,59.6,14381.236,67.4,540.0,12179.6,78.8737,65.7,9.3,4.8575,220900.0,2926.782470117646,650.0,556.0,7.8,306863.0,207.6,1.8386855209387276,148.16899999999998,6100.0,9.4
2009-06-01,634.9,59.4,14381.236,67.4,585.0,12042.9,78.7749,65.7,8.5,5.42,220900.0,2835.4995396302597,627.0,601.0,6.1,307090.0,204.9,1.8386855209387276,149.797,6010.0,9.5
2009-07-01,629.1,59.3,14448.882,67.4,594.0,11998.4,79.6953,65.5,7.9,5.222,214300.0,2835.4995396302597,611.0,595.0,5.4,307322.0,203.1,1.8386855209387276,150.749,5932.0,9.5
2009-08-01,620.8,59.1,14448.882,67.4,586.0,12011.2,77.1998,65.4,7.5,5.1925,214300.0,2813.8425963060704,588.0,616.0,4.4,307570.0,202.1,1.8386855209387276,150.66899999999998,5855.0,9.6
2009-09-01,612.8,58.7,14448.882,67.4,585.0,12061.1,76.367,65.1,7.8,5.0575,214300.0,2509.61906265768,576.0,609.0,5.5,307826.0,201.9,1.8386855209387276,149.628,5787.0,9.6
2009-10-01,606.4,58.5,14651.249,67.2,534.0,12069.4,67.7512,65.0,7.4,4.952,219000.0,2616.023349459446,554.0,583.0,5.1,308071.0,200.6,1.8386855209387276,148.585,5716.0,9.6
2009-11-01,602.3,58.6,14651.249,67.2,588.0,12129.6,74.3749,65.0,7.6,4.875,219000.0,3040.512126394906,532.0,623.0,5.5,308289.0,199.9,1.8386855209387276,147.939,5696.0,9.6
2009-12-01,596.2,58.3,14651.249,67.2,581.0,12188.2,69.8002,64.6,8.0,4.93,219000.0,2633.121375962835,517.0,664.0,5.4,308495.0,198.5,1.8386855209387276,146.664,5654.0,9.6
2010-01-01,583.1,58.5,14764.61,67.2,614.0,12267.7,68.4778,64.8,8.1,5.03,222900.0,2374.600300927055,501.0,636.0,5.6,308706.0,198.4,1.8382833505461178,145.003,5580.0,9.6
2010-02-01,578.3,58.5,14764.61,67.2,604.0,12267.6,66.3508,64.9,8.3,4.99,222900.0,2295.076856146065,493.0,650.0,5.3,308904.0,197.9,1.8382833505461178,143.053,5500.0,9.6
2010-03-01,580.3,58.5,14764.61,67.2,636.0,12330.9,74.3844,64.9,7.1,4.9675,222900.0,2149.884362356517,492.0,687.0,5.3,309095.0,196.3,1.8382833505461178,143.597,5537.0,9.6
2010-04-01,579.8,58.7,14980.193,66.9,687.0,12441.8,83.5931,65.2,6.2,5.098,219500.0,2577.626346036772,488.0,637.0,6.0,309289.0,194.6,1.8378799982871266,145.404,5553.0,9.6
2010-05-01,578.1,58.6,14980.193,66.9,583.0,12543.7,81.0539,64.9,9.3,4.8875,219500.0,2429.289487722796,476.0,575.0,6.4,309485.0,193.3,1.8378799982871266,147.04,5520.0,9.6
2010-06-01,577.2,58.5,14980.193,66.9,536.0,12550.7,79.9611,64.6,8.3,4.7375,219500.0,3261.3736965162407,447.0,587.0,6.2,309691.0,192.3,1.8378799982871266,147.70600000000002,5516.0,9.4
2010-07-01,570.2,58.5,15141.607,66.7,546.0,12588.7,78.0626,64.6,8.9,4.564,224100.0,1892.9852024318989,443.0,579.0,6.1,309913.0,191.7,1.8378799982871266,147.566,5508.0,9.4
2010-08-01,568.7,58.6,15141.607,66.7,599.0,12652.9,80.8866,64.7,8.8,4.4275,224100.0,1973.9004327658972,444.0,580.0,6.2,310146.0,191.5,1.8378799982871266,146.431,5524.0,9.5
2010-09-01,568.0,58.5,15141.607,66.7,594.0,12673.4,80.733,64.6,7.6,4.346,224100.0,2137.519371166423,439.0,563.0,6.1,310385.0,190.8,1.8378799982871266,144.612,5501.0,9.5
2010-10-01,563.3,58.3,15309.474,66.5,543.0,12723.6,82.9329,64.4,8.2,4.225,224300.0,2026.8187515958468,436.0,558.0,5.9,310612.0,190.0,1.8378799982871266,143.13299999999998,5508.0,9.4
2010-11-01,560.8,58.2,15309.474,66.5,545.0,12765.5,82.6805,64.6,8.2,4.3,224300.0,1812.687580416628,431.0,560.0,5.8,310820.0,188.5,1.8378799982871266,141.82299999999998,5506.0,9.6
2010-12-01,559.7,58.3,15309.474,66.5,539.0,12873.1,80.3226,64.3,7.0,4.714,224300.0,1864.8099156589697,427.0,632.0,6.2,311020.0,187.9,1.8378799982871266,140.632,5467.0,9.3
2011-01-01,556.9,58.3,15351.448,66.5,630.0,13080.7,79.0521,64.2,7.3,4.755,226900.0,1685.5398020745477,431.0,576.0,6.6,311204.0,185.8,1.8378799982871266,139.04,5427.0,9.1
2011-02-01,559.0,58.4,15351.448,66.5,517.0,13155.6,82.803,64.1,8.1,4.9525,226900.0,2067.6953222968455,424.0,542.0,6.9,311373.0,185.4,1.8378799982871266,137.735,5451.0,9.0
2011-03-01,562.4,58.4,15351.448,66.5,600.0,13178.2,80.3605,64.2,7.2,4.836,226900.0,1969.840259074584,420.0,583.0,6.3,311551.0,186.5,1.8378799982871266,137.78799999999998,5477.0,9.0
2011-04-01,563.5,58.4,15557.539,66.0,554.0,13212.8,80.2154,64.2,6.7,4.84,228100.0,1800.6972650519908,417.0,581.0,6.3,311740.0,189.0,1.8378799982871266,139.16,5485.0,9.1
2011-05-01,560.1,58.3,15557.539,66.0,561.0,13239.1,83.0405,64.1,6.6,4.6375,228100.0,1800.6972650519908,415.0,618.0,6.3,311935.0,188.0,1.8401236484270975,140.694,5516.0,9.0
2011-06-01,567.5,58.2,15557.539,66.0,608.0,13295.7,85.5086,64.0,6.6,4.51,228100.0,1921.2361368537554,416.0,636.0,6.5,312147.0,186.9,1.8401236484270975,141.946,5528.0,9.1
2011-07-01,565.1,58.2,15647.68,66.1,623.0,13375.8,86.6224,64.0,6.7,4.545,223500.0,2145.7612732028656,417.0,621.0,6.7,312372.0,188.6,1.8401236484270975,142.343,5547.0,9.0
2011-08-01,564.4,58.3,15647.68,66.1,585.0,13400.3,88.4423,64.1,6.5,4.27,223500.0,2063.601068880561,414.0,647.0,6.7,312605.0,187.8,1.8401236484270975,141.787,5552.0,9.0
2011-09-01,565.6,58.4,15647.68,66.1,650.0,13401.5,87.5078,64.2,6.3,4.106,223500.0,2018.6611104278961,417.0,610.0,6.4,312842.0,189.3,1.8401236484270975,140.16899999999998,5584.0,9.0
2011-10-01,571.7,58.4,15842.259,65.9,610.0,13406.4,88.3034,64.1,6.0,4.0675,221100.0,1868.8302976707091,422.0,671.0,6.3,313060.0,180.8,1.8405996907494713,138.411,5588.0,8.8
